date,total_cases,new_cases,total_deaths,new_deaths,new_tests_smoothed,median_age,diabetes_prevalence,life_expectancy,population
2020-04-23,0.0,0.0,0.0,0.0,2.446932532267993,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-24,0.0,0.0,0.0,0.0,2.517293775413022,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-25,0.0,0.0,0.0,0.0,2.587307758838374,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-26,0.0,0.0,0.0,0.0,2.655089739620058,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-27,0.0,0.0,0.0,0.0,2.718822152808131,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-28,0.0,0.0,0.0,0.0,2.7768994200359667,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-29,0.0,0.0,0.0,0.0,2.8280365559772056,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-04-30,0.0,0.0,0.0,0.0,2.8713506231884676,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-01,0.0,0.0,0.0,0.0,2.906421823241387,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-02,0.0,0.0,0.0,0.0,2.933339315071639,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-03,0.0,0.0,0.0,0.0,2.9527355787407084,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-04,0.0,0.0,0.0,0.0,2.9658121882572166,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-05,0.0,0.0,0.0,0.0,2.9743591411929167,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-06,0.0,0.0,0.0,0.0,2.980769355894692,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-07,0.0,0.0,0.0,0.0,2.985577016921023,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-08,0.0,0.0,0.0,0.0,2.9891827626907714,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-09,0.0,0.0,0.0,0.0,2.9918870720180832,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-10,0.0,0.0,0.0,0.0,2.9939153040135666,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-11,0.0,0.0,0.0,0.0,2.9954364780101796,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-12,0.0,0.0,0.0,0.0,2.996577358507639,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-13,0.0,0.0,0.0,0.0,2.9974330188807334,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-14,0.0,0.0,0.0,0.0,2.9980747641605543,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-15,0.0,0.0,0.0,0.0,2.9985560731204197,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-16,0.0,0.0,0.0,0.0,2.9989170548403195,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-17,0.0,0.0,0.0,0.0,2.999187791130244,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-18,0.0,0.0,0.0,0.0,2.9993908433476877,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-19,0.0,0.0,0.0,0.0,2.9995431325107704,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-20,0.0,0.0,0.0,0.0,2.9996573493830825,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-21,0.0,0.0,0.0,0.0,2.9997430120373165,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-22,0.0,0.0,0.0,0.0,2.9998072590279916,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-23,0.0,0.0,0.0,0.0,2.999855444270998,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-24,0.0,0.0,0.0,0.0,2.9998915832032527,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-25,0.0,0.0,0.0,0.0,2.9999186874024435,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-26,0.0,0.0,0.0,0.0,2.9999390155518366,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-27,0.0,0.0,0.0,0.0,2.9999542616638815,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-28,0.0,0.0,0.0,0.0,2.9999656962479158,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-29,0.0,0.0,0.0,0.0,2.9999742721859413,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-30,0.0,0.0,0.0,0.0,2.9999807041394604,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-05-31,0.0,0.0,0.0,0.0,2.9999855281045997,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-01,0.0,0.0,0.0,0.0,2.9999891460784545,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-02,0.0,0.0,0.0,0.0,2.999991859558845,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-03,0.0,0.0,0.0,0.0,2.999993894669138,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-04,0.0,0.0,0.0,0.0,2.9999954210018576,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-05,0.0,0.0,0.0,0.0,2.999996565751397,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-06,0.0,0.0,0.0,0.0,2.999997424313552,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-07,0.0,0.0,0.0,0.0,2.9949560514284452,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-08,0.0,0.0,0.0,0.0,2.9815111562183967,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-09,0.0,0.0,0.0,0.0,2.958806282483776,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-10,0.0,0.0,0.0,0.0,2.930934058986301,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
2020-06-11,0.0,0.0,0.0,0.0,2.908122974750395,35.30000000000018,4.00000000000002,72.27000000000038,26069416.00000014
